date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:09:15	124759/124759	---M--	200	added ('OK')	application/pdf	etag:%221e757-5a7015f99f920%22	https://covid.gov.pk/new_guidelines/01June2020_20200411_Guidelines_for_the_health_&_safety_of_building_&_construction_workers_1101.pdf	C:/My%20Web%20Sites/test/covid.gov.pk/new_guidelines/01June2020_20200411_Guidelines_for_the_health_&_safety_of_building_&_construction_workers_1101.pdf	(from https://covid.gov.pk/guideline)
05:09:16	102450/102450	---M--	200	added ('OK')	image/jpeg	etag:%2219032-5a9ff86762a02%22	https://covid.gov.pk/new_guidelines/image/09July2020_20200404_Guidelines_for_Quarantine_Facility_Establishment_0302.JPG	C:/My%20Web%20Sites/test/covid.gov.pk/new_guidelines/image/09July2020_20200404_Guidelines_for_Quarantine_Facility_Establishment_0302.jpg	(from https://covid.gov.pk/guideline)
05:09:16	84561/84561	---M--	200	added ('OK')	image/png	etag:%2214a51-5a70154c7c46a%22	https://covid.gov.pk/new_guidelines/image/01June2020_5.PNG	C:/My%20Web%20Sites/test/covid.gov.pk/new_guidelines/image/01June2020_5.png	(from https://covid.gov.pk/guideline)
05:09:17	331525/331525	---M--	200	added ('OK')	application/pdf	etag:%2250f05-5a9ff86762a02%22	https://covid.gov.pk/new_guidelines/09July2020_20200404_Guidelines_for_Quarantine_Facility_Establishment_0302.pdf	C:/My%20Web%20Sites/test/covid.gov.pk/new_guidelines/09July2020_20200404_Guidelines_for_Quarantine_Facility_Establishment_0302.pdf	(from https://covid.gov.pk/guideline)
05:09:17	392896/392896	---M--	200	added ('OK')	application/pdf	etag:%225fec0-5a7015d356213%22	https://covid.gov.pk/new_guidelines/01June2020_20200406_Guidelines_for_Neonates_of_mothers__1301-new.pdf	C:/My%20Web%20Sites/test/covid.gov.pk/new_guidelines/01June2020_20200406_Guidelines_for_Neonates_of_mothers__1301-new.pdf	(from https://covid.gov.pk/guideline)
05:09:17	80681/80681	---M--	200	added ('OK')	image/png	etag:%2213b29-5a701577d0d1a%22	https://covid.gov.pk/new_guidelines/image/01June2020_6.PNG	C:/My%20Web%20Sites/test/covid.gov.pk/new_guidelines/image/01June2020_6.png	(from https://covid.gov.pk/guideline)
05:09:17	174788/174788	---M--	200	added ('OK')	application/pdf	etag:%222aac4-5a70154c7c46a%22	https://covid.gov.pk/new_guidelines/01June2020_20200329_Preventive_Guidelines_for_Industries_and_Workers_against_COVID19_1002.pdf	C:/My%20Web%20Sites/test/covid.gov.pk/new_guidelines/01June2020_20200329_Preventive_Guidelines_for_Industries_and_Workers_against_COVID19_1002.pdf	(from https://covid.gov.pk/guideline)
05:09:17	90163/90163	---M--	200	added ('OK')	application/pdf	etag:%2216033-5a701577d0d1a%22	https://covid.gov.pk/new_guidelines/01June2020_20200330_Guidelines_for_Shops_during_COVID19_0902.pdf	C:/My%20Web%20Sites/test/covid.gov.pk/new_guidelines/01June2020_20200330_Guidelines_for_Shops_during_COVID19_0902.pdf	(from https://covid.gov.pk/guideline)
05:09:18	91247/91247	---M--	200	added ('OK')	image/png	etag:%221646f-5a7014f2d19b9%22	https://covid.gov.pk/new_guidelines/image/01June2020_3.PNG	C:/My%20Web%20Sites/test/covid.gov.pk/new_guidelines/image/01June2020_3.png	(from https://covid.gov.pk/guideline)
05:09:18	118234/118234	---M--	200	added ('OK')	application/pdf	etag:%221cdda-5a7014f2d2959%22	https://covid.gov.pk/new_guidelines/01June2020_20200327_Guidelines_for_Zoning_of_Hospitals_0701.pdf	C:/My%20Web%20Sites/test/covid.gov.pk/new_guidelines/01June2020_20200327_Guidelines_for_Zoning_of_Hospitals_0701.pdf	(from https://covid.gov.pk/guideline)
05:09:19	86473/86473	---M--	200	added ('OK')	image/png	etag:%22151c9-5a7014b587198%22	https://covid.gov.pk/new_guidelines/image/01June2020_2.PNG	C:/My%20Web%20Sites/test/covid.gov.pk/new_guidelines/image/01June2020_2.png	(from https://covid.gov.pk/guideline)
05:09:21	14289/14289	---M--	200	added ('OK')	image/png	etag:%2237d1-5a2402a32e839%22	https://covid.gov.pk/theme_img/icons/n1.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/icons/n1.png	(from https://covid.gov.pk/prevention)
05:09:21	175920/175920	---M--	200	added ('OK')	application/pdf	etag:%222af30-5a7014b587198%22	https://covid.gov.pk/new_guidelines/01June2020_20200326_Guidelines_for_Soial_Distancing_0601.pdf	C:/My%20Web%20Sites/test/covid.gov.pk/new_guidelines/01June2020_20200326_Guidelines_for_Soial_Distancing_0601.pdf	(from https://covid.gov.pk/guideline)
05:09:23	13581/13581	---M--	200	added ('OK')	image/png	etag:%22350d-5a2402a32e839%22	https://covid.gov.pk/theme_img/icons/n2.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/icons/n2.png	(from https://covid.gov.pk/prevention)
05:09:24	12582/12582	---M--	200	added ('OK')	image/png	etag:%223126-5a2402a32e839%22	https://covid.gov.pk/theme_img/icons/n3.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/icons/n3.png	(from https://covid.gov.pk/prevention)
05:09:24	189851/189851	---M--	200	added ('OK')	image/png	etag:%222e59b-5a7018b386f45%22	https://covid.gov.pk/new_guidelines/image/01June2020_22.PNG	C:/My%20Web%20Sites/test/covid.gov.pk/new_guidelines/image/01June2020_22.png	(from https://covid.gov.pk/guideline)
05:09:25	12779/12779	---M--	200	added ('OK')	image/png	etag:%2231eb-5a2402a32e839%22	https://covid.gov.pk/theme_img/icons/n4.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/icons/n4.png	(from https://covid.gov.pk/prevention)
05:09:25	17284/17284	---M--	200	added ('OK')	image/png	etag:%224384-5a2402a32e839%22	https://covid.gov.pk/theme_img/icons/t1.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/icons/t1.png	(from https://covid.gov.pk/prevention)
05:09:26	11954/11954	---M--	200	added ('OK')	image/png	etag:%222eb2-5a2402a32e839%22	https://covid.gov.pk/theme_img/icons/t2.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/icons/t2.png	(from https://covid.gov.pk/prevention)
05:09:27	14724/14724	---M--	200	added ('OK')	image/png	etag:%223984-5a2402a32e839%22	https://covid.gov.pk/theme_img/icons/t3.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/icons/t3.png	(from https://covid.gov.pk/prevention)
05:09:28	11808/11808	---M--	200	added ('OK')	image/png	etag:%222e20-5a2402a32e839%22	https://covid.gov.pk/theme_img/icons/t4.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/icons/t4.png	(from https://covid.gov.pk/prevention)
05:09:29	9350/9350	---M--	200	added ('OK')	image/png	etag:%222486-5a2402a32e839%22	https://covid.gov.pk/theme_img/icons/s1.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/icons/s1.png	(from https://covid.gov.pk/prevention)
05:09:30	10750/10750	---M--	200	added ('OK')	image/png	etag:%2229fe-5a2402a32e839%22	https://covid.gov.pk/theme_img/icons/s2.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/icons/s2.png	(from https://covid.gov.pk/prevention)
05:09:31	7423/7423	---M--	200	added ('OK')	image/png	etag:%221cff-5a2402a32e839%22	https://covid.gov.pk/theme_img/icons/s3.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/icons/s3.png	(from https://covid.gov.pk/prevention)
05:09:31	10325/10325	---M--	200	added ('OK')	image/png	etag:%222855-5a2402a32e839%22	https://covid.gov.pk/theme_img/icons/s4.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/icons/s4.png	(from https://covid.gov.pk/prevention)
05:09:32	8389/8389	---M--	200	added ('OK')	image/png	etag:%2220c5-5a2402a32e839%22	https://covid.gov.pk/theme_img/icons/s5.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/icons/s5.png	(from https://covid.gov.pk/prevention)
05:09:33	9943/9943	---M--	200	added ('OK')	image/png	etag:%2226d7-5a2402a32e839%22	https://covid.gov.pk/theme_img/icons/s6.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/icons/s6.png	(from https://covid.gov.pk/prevention)
05:09:33	1625138/1625138	---M--	200	added ('OK')	application/pdf	etag:%2218cc32-5a7018b387ee6%22	https://covid.gov.pk/new_guidelines/01June2020_COVID-PriorityTesting-27.3.20.pdf	C:/My%20Web%20Sites/test/covid.gov.pk/new_guidelines/01June2020_COVID-PriorityTesting-27.3.20.pdf	(from https://covid.gov.pk/guideline)
05:10:00	162090/162090	---M--	200	added ('OK')	application/pdf	etag:%222792a-5aa26ec6128bb%22	https://covid.gov.pk/travel_guidelines/Guidelines%20for%20Air%20Transport%20of%20Covid%20Positive%20Dead%20Body.pdf	C:/My%20Web%20Sites/test/covid.gov.pk/travel_guidelines/Guidelines%20for%20Air%20Transport%20of%20Covid%20Positive%20Dead%20Body.pdf	(from https://covid.gov.pk/intl_travellers/guidelines_for_travellers)
05:10:01	158993/158993	---M--	200	added ('OK')	application/pdf	etag:%2226d11-5aa26ec6176dd%22	https://covid.gov.pk/travel_guidelines/Guidelines%20for%20Burial%20and%20Safe%20management%20of%20COVID%2019%20dead%20body.pdf	C:/My%20Web%20Sites/test/covid.gov.pk/travel_guidelines/Guidelines%20for%20Burial%20and%20Safe%20management%20of%20COVID%2019%20dead%20body.pdf	(from https://covid.gov.pk/intl_travellers/guidelines_for_travellers)
05:10:39	213305/213305	---M--	200	added ('OK')	application/pdf	etag:%2234139-5a4a0675c2254%22	https://covid.gov.pk/travel_guidelines/SOPs%20for%20International%20Private%20Flights_.pdf	C:/My%20Web%20Sites/test/covid.gov.pk/travel_guidelines/SOPs%20for%20International%20Private%20Flights_.pdf	(from https://covid.gov.pk/intl_travellers/guidelines_for_travellers)
05:10:53	647957/647957	---M--	200	added ('OK')	application/pdf	etag:%229e315-5af538be589a7%22	http://covid.gov.pk/new_guidelines/15September2020_20200914_Guidelines_for_International_Passengers_Arriving_at__Airport_in_Pakistan_4803.pdf	C:/My%20Web%20Sites/test/covid.gov.pk/new_guidelines/15September2020_20200914_Guidelines_for_International_Passengers_Arriving_at__Airport_in_Pakistan_4803.pdf	(from https://covid.gov.pk/intl_travellers/current_policies)
05:10:54	156378/156378	---M--	200	added ('OK')	application/pdf	etag:%22262da-5a4a0675c12b4%22	https://covid.gov.pk/travel_guidelines/SOPs%20for%20Domestic%20Passenger%20Flights_.pdf	C:/My%20Web%20Sites/test/covid.gov.pk/travel_guidelines/SOPs%20for%20Domestic%20Passenger%20Flights_.pdf	(from https://covid.gov.pk/intl_travellers/guidelines_for_travellers)
05:10:59	221300/221300	---M--	200	added ('OK')	application/pdf	etag:%2236074-5a4a0675c2254%22	https://covid.gov.pk/travel_guidelines/SOPs%20for%20Domestic%20Private%20Flights_.pdf	C:/My%20Web%20Sites/test/covid.gov.pk/travel_guidelines/SOPs%20for%20Domestic%20Private%20Flights_.pdf	(from https://covid.gov.pk/intl_travellers/guidelines_for_travellers)
05:11:01	1166580/1166580	---M--	200	added ('OK')	application/pdf	etag:%2211ccf4-5aa26adbf2131%22	https://covid.gov.pk/travel_guidelines/SOPs%20for%20Outbound%20Passenger%20Flights.pdf	C:/My%20Web%20Sites/test/covid.gov.pk/travel_guidelines/SOPs%20for%20Outbound%20Passenger%20Flights.pdf	(from https://covid.gov.pk/intl_travellers/guidelines_for_travellers)
05:11:04	295353/295353	---M--	200	added ('OK')	image/jpeg	etag:%22481b9-5a87f304c225e%22	https://covid.gov.pk/images/travel/covid19_flight_guideline_2.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/images/travel/covid19_flight_guideline_2.jpg	(from https://covid.gov.pk/intl_travellers/guidelines_for_travellers)
05:11:04	242456/242456	---M--	200	added ('OK')	image/jpeg	etag:%223b318-5a87f304c12be%22	https://covid.gov.pk/images/travel/covid19_flight_guideline.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/images/travel/covid19_flight_guideline.jpg	(from https://covid.gov.pk/intl_travellers/guidelines_for_travellers)
05:11:06	14203/14203	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Nov%202020%2013:11:06%20GMT	https://covid.gov.pk/public_service_message/26	C:/My%20Web%20Sites/test/covid.gov.pk/public_service_message/26.html	(from https://covid.gov.pk/public_service_message)
05:11:09	14339/14339	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Nov%202020%2013:11:09%20GMT	https://covid.gov.pk/public_service_message/25	C:/My%20Web%20Sites/test/covid.gov.pk/public_service_message/25.html	(from https://covid.gov.pk/public_service_message)
05:11:10	90607/90607	---M--	200	added ('OK')	image/jpeg	etag:%22161ef-5a86d84c2ac5f%22	https://covid.gov.pk/uploads/news/19June2020_3e841e65-3481-4ffc-bbef-0b9e18748209.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/uploads/news/19June2020_3e841e65-3481-4ffc-bbef-0b9e18748209.jpg	(from https://covid.gov.pk/public_service_message)
05:11:12	72568/72568	---M--	200	added ('OK')	image/jpeg	etag:%2211b78-5a3c7029601f8%22	https://covid.gov.pk/uploads/news/22March2020_hqdefault.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/uploads/news/22March2020_hqdefault.jpg	(from https://covid.gov.pk/public_service_message)
05:11:13	14339/14339	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Nov%202020%2013:11:12%20GMT	https://covid.gov.pk/public_service_message/22	C:/My%20Web%20Sites/test/covid.gov.pk/public_service_message/22.html	(from https://covid.gov.pk/public_service_message)
05:11:14	346927/346927	---M--	200	added ('OK')	image/jpeg	etag:%2254b2f-5a3c7029601f8%22	https://covid.gov.pk/uploads/news/22March2020_thumb2.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/uploads/news/22March2020_thumb2.jpg	(from https://covid.gov.pk/public_service_message)
05:11:14	14339/14339	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Nov%202020%2013:11:14%20GMT	https://covid.gov.pk/public_service_message/21	C:/My%20Web%20Sites/test/covid.gov.pk/public_service_message/21.html	(from https://covid.gov.pk/public_service_message)
05:11:14	585638/585638	---M--	200	added ('OK')	image/jpeg	etag:%228efa6-5a9dd0f577710%22	https://covid.gov.pk/uploads/news/07July2020_cb48527a-be75-4853-ba4a-ab8ef89bdb0d.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/uploads/news/07July2020_cb48527a-be75-4853-ba4a-ab8ef89bdb0d.jpg	(from https://covid.gov.pk/public_service_message)
05:11:15	14339/14339	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Nov%202020%2013:11:14%20GMT	https://covid.gov.pk/public_service_message/20	C:/My%20Web%20Sites/test/covid.gov.pk/public_service_message/20.html	(from https://covid.gov.pk/public_service_message)
05:11:15	14339/14339	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Nov%202020%2013:11:15%20GMT	https://covid.gov.pk/public_service_message/19	C:/My%20Web%20Sites/test/covid.gov.pk/public_service_message/19.html	(from https://covid.gov.pk/public_service_message)
05:11:16	14339/14339	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Nov%202020%2013:11:16%20GMT	https://covid.gov.pk/public_service_message/18	C:/My%20Web%20Sites/test/covid.gov.pk/public_service_message/18.html	(from https://covid.gov.pk/public_service_message)
05:11:16	14339/14339	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Nov%202020%2013:11:16%20GMT	https://covid.gov.pk/public_service_message/17	C:/My%20Web%20Sites/test/covid.gov.pk/public_service_message/17.html	(from https://covid.gov.pk/public_service_message)
05:11:17	2600275/2600275	---M--	200	added ('OK')	application/pdf	etag:%2227ad53-5b021e4fe804e%22	https://covid.gov.pk/travel_guidelines/Corrigendum%20to%20SOPs%20of%20Int%20pax%20flights%2024%20Sep%2020.pdf	C:/My%20Web%20Sites/test/covid.gov.pk/travel_guidelines/Corrigendum%20to%20SOPs%20of%20Int%20pax%20flights%2024%20Sep%2020.pdf	(from https://covid.gov.pk/intl_travellers/guidelines_for_travellers)
05:11:17	14339/14339	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Nov%202020%2013:11:16%20GMT	https://covid.gov.pk/public_service_message/16	C:/My%20Web%20Sites/test/covid.gov.pk/public_service_message/16.html	(from https://covid.gov.pk/public_service_message)
05:11:17	14339/14339	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Nov%202020%2013:11:17%20GMT	https://covid.gov.pk/public_service_message/15	C:/My%20Web%20Sites/test/covid.gov.pk/public_service_message/15.html	(from https://covid.gov.pk/public_service_message)
05:11:18	14339/14339	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Nov%202020%2013:11:17%20GMT	https://covid.gov.pk/public_service_message/14	C:/My%20Web%20Sites/test/covid.gov.pk/public_service_message/14.html	(from https://covid.gov.pk/public_service_message)
05:11:18	57101/57101	---M--	200	added ('OK')	image/jpeg	etag:%22df0d-5a2402a3345fb%22	https://covid.gov.pk/uploads/news/17March2020_Video.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/uploads/news/17March2020_Video.jpg	(from https://covid.gov.pk/public_service_message)
05:11:18	14339/14339	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Nov%202020%2013:11:18%20GMT	https://covid.gov.pk/public_service_message/4	C:/My%20Web%20Sites/test/covid.gov.pk/public_service_message/4.html	(from https://covid.gov.pk/public_service_message)
05:11:19	14177/14177	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Nov%202020%2013:11:19%20GMT	https://covid.gov.pk/public_service_message/3	C:/My%20Web%20Sites/test/covid.gov.pk/public_service_message/3.html	(from https://covid.gov.pk/public_service_message)
05:11:20	467967/467967	---M--	200	added ('OK')	image/jpeg	etag:%22723ff-5a2402a33365b%22	https://covid.gov.pk/uploads/news/17March2020_Message-4.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/uploads/news/17March2020_Message-4.jpg	(from https://covid.gov.pk/public_service_message)
05:11:20	55313/55313	---M--	200	added ('OK')	image/jpeg	etag:%22d811-5a2402a33365b%22	https://covid.gov.pk/uploads/news/17March2020_0-15.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/uploads/news/17March2020_0-15.jpg	(from https://covid.gov.pk/public_service_message)
05:11:20	14172/14172	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Nov%202020%2013:11:20%20GMT	https://covid.gov.pk/public_service_message/2	C:/My%20Web%20Sites/test/covid.gov.pk/public_service_message/2.html	(from https://covid.gov.pk/public_service_message)
05:11:21	257074/257074	---M--	200	added ('OK')	image/jpeg	etag:%223ec32-5a2402a33365b%22	https://covid.gov.pk/uploads/news/17March2020_0-4-1.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/uploads/news/17March2020_0-4-1.jpg	(from https://covid.gov.pk/public_service_message)
05:11:21	14173/14173	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Nov%202020%2013:11:21%20GMT	https://covid.gov.pk/public_service_message/1	C:/My%20Web%20Sites/test/covid.gov.pk/public_service_message/1.html	(from https://covid.gov.pk/public_service_message)
05:11:22	5232/5232	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225ec5b42e-247b%22	https://kenwheeler.github.io/robots.txt		(from https://kenwheeler.github.io/slick/slick/slick-theme.css)
05:11:22	189571/189571	---M-Z	200	added ('OK')	text/css	etag:%222e483-5a2402a31fdd5-gzip%22	https://covid.gov.pk/theme_css/bootstrap.min.css	C:/My%20Web%20Sites/test/covid.gov.pk/theme_css/bootstrap.min.css	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:23	57095/57095	---M-Z	200	added ('OK')	text/css	etag:%22df07-5a2402a31fdd5-gzip%22	https://covid.gov.pk/theme_css/animate.css	C:/My%20Web%20Sites/test/covid.gov.pk/theme_css/animate.css	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:23	5885/5885	---M-Z	200	added ('OK')	text/css	etag:%2216fd-5a2402a31fdd5-gzip%22	https://covid.gov.pk/theme_css/about-sonar.css	C:/My%20Web%20Sites/test/covid.gov.pk/theme_css/about-sonar.css	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:23	22943/22943	---M-Z	200	added ('OK')	text/css	etag:%22599f-5a2402a31fdd5-gzip%22	https://covid.gov.pk/theme_css/classy-nav.min.css	C:/My%20Web%20Sites/test/covid.gov.pk/theme_css/classy-nav.min.css	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:24	19078/19078	---M-Z	200	added ('OK')	text/css	etag:%224a86-5a2402a31fdd5-gzip%22	https://covid.gov.pk/theme_css/dzsparallaxer.css	C:/My%20Web%20Sites/test/covid.gov.pk/theme_css/dzsparallaxer.css	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:24	2937/2937	---M-Z	200	added ('OK')	text/css	etag:%22b79-5a2402a320d75-gzip%22	https://covid.gov.pk/theme_css/owl.carousel.min.css	C:/My%20Web%20Sites/test/covid.gov.pk/theme_css/owl.carousel.min.css	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:24	5913/5913	---M-Z	200	added ('OK')	text/css	etag:%221719-5a2402a320d75-gzip%22	https://covid.gov.pk/theme_css/magnific-popup.css	C:/My%20Web%20Sites/test/covid.gov.pk/theme_css/magnific-popup.css	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:25	24499/24499	---M-Z	200	added ('OK')	text/css	etag:%225fb3-5a2402a31fdd5-gzip%22	https://covid.gov.pk/theme_css/animated-headline.css	C:/My%20Web%20Sites/test/covid.gov.pk/theme_css/animated-headline.css	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:25	31060/31060	---M-Z	200	added ('OK')	text/css	etag:%227954-5a2402a320d75-gzip%22	https://covid.gov.pk/theme_css/font-awesome.min.css	C:/My%20Web%20Sites/test/covid.gov.pk/theme_css/font-awesome.min.css	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:25	9553/9553	---M-Z	200	added ('OK')	text/css	etag:%222551-5a2402a320d75-gzip%22	https://covid.gov.pk/theme_css/font-icons.css	C:/My%20Web%20Sites/test/covid.gov.pk/theme_css/font-icons.css	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:26	12891/12891	---M-Z	200	added ('OK')	text/css	etag:%22325b-5a2402a31fdd5-gzip%22	https://covid.gov.pk/theme_css/cryptocoins.css	C:/My%20Web%20Sites/test/covid.gov.pk/theme_css/cryptocoins.css	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:26	16470/16470	---M-Z	200	added ('OK')	text/css	etag:%224056-5a2402a320d75-gzip%22	https://covid.gov.pk/theme_css/themify-icons.css	C:/My%20Web%20Sites/test/covid.gov.pk/theme_css/themify-icons.css	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:26	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:26%20GMT	https://covid.gov.pk/theme_img/core-img/shape1.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/shape1.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:27	13121/13121	---M--	200	added ('OK')	image/svg+xml	etag:%223341-5a2402a32e839%22	https://covid.gov.pk/theme_img/svg/bg-header1.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/bg-header1.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:27	73331/73331	---M--	200	added ('OK')	image/gif	etag:%2211e73-5ad4d72f15644%22	https://covid.gov.pk/theme_css/img/loader2.gif	C:/My%20Web%20Sites/test/covid.gov.pk/theme_css/img/loader2.gif	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:28	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:28%20GMT	https://covid.gov.pk/theme_img/core-img/sec-before.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/sec-before.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:28	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:28%20GMT	https://covid.gov.pk/theme_img/core-img/sec-before2.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/sec-before2.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:28	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:28%20GMT	https://covid.gov.pk/theme_img/bg-img/sec-img-bg.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/sec-img-bg.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:29	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:29%20GMT	https://covid.gov.pk/theme_img/core-img/pettern2.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/pettern2.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:29	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:29%20GMT	https://covid.gov.pk/theme_img//bg-img/travel-bg.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/travel-bg.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:29	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:29%20GMT	https://covid.gov.pk/theme_img/team-img/food/head-before.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/team-img/food/head-before.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:30	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:30%20GMT	https://covid.gov.pk/theme_img/team-img/food/head-after.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/team-img/food/head-after.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:30	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:30%20GMT	https://covid.gov.pk/theme_img/team-img/food/reservation-bg.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/team-img/food/reservation-bg.jpg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:31	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:30%20GMT	https://covid.gov.pk/theme_img/svg/diamond-shape.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/diamond-shape.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:31	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:31%20GMT	https://covid.gov.pk/theme_img/bg-img/header2.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/header2.jpg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:31	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:31%20GMT	https://covid.gov.pk/theme_img/bg-img/header-app.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/header-app.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:32	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:32%20GMT	https://covid.gov.pk/theme_img/bg-img/header-bg55.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/header-bg55.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
